Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Idle Mean,Idle Std,Idle Min,Label
40292,3,4,26,11607,20,0,11595,0,288717.3632,173.7317582,6715.333333,16012.63301,6,403.5,79,40240,13413.33333,22506.35111,6,0,72,99.27529038,0,11595,1454.125,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
70007,3,5,26,11607,20,0,7215,0,166169.0974,114.2742869,10001.0,26055.54722,4,327.5,4,69893,17473.25,34410.88279,4,0,72,71.42142929,0,7215,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
58783,3,5,26,11607,20,0,7215,0,197897.3513,136.0937686,8397.571429,21938.60071,5,218.5,49,58732,14683.0,28977.8878,5,0,72,85.05860538,0,7215,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
10116754,5,0,30,0,6,6,0,0,2.965378025,0.494229671,2529188.5,5056369.067,4,2529188.5,4,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,3012.0,0.0,3012,10100000.0,0.0,10100000,DDoS
8103859,5,0,30,0,6,6,0,0,3.701940026,0.616990004,2025964.75,4051212.193,1,2025964.75,1,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,1076.0,0.0,1076,8102783.0,0.0,8102783,DDoS
1047411,3,5,26,11607,20,0,5840,0,11106.43291,7.63788045,149630.1429,395342.3162,4,495.0,41,1047311,261827.75,522903.0076,4,0,72,4.773675281,0,5840,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
8765753,4,0,24,0,6,6,0,0,2.737927934,0.456321322,2921917.667,5060908.122,1,2921917.667,1,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,2.0,0.0,2,8765751.0,0.0,8765751,DDoS
135796,3,5,26,11601,20,0,7300,0,85621.07868,58.91189726,19399.42857,48679.67023,71,2726.5,71,135682,33920.5,63905.58628,202,0,72,36.81993579,0,7300,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
6984826,4,0,24,0,6,6,0,0,3.436019738,0.572669956,2328275.333,4032687.707,0,2328275.333,0,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,4.0,0.0,4,6984822.0,0.0,6984822,DDoS
88665310,8,4,56,11607,20,0,11595,0,131.5396066,0.135340417,8060482.727,25200000.0,3,12600000.0,3,543476,181158.6667,312656.5996,175,0,172,0.045113472,0,11595,897.6153846,0,0,0,1,0,0,256,229,6,20,4176906.0,0.0,4176906,83900000.0,0.0,83900000,DDoS
9968,3,0,18,0,6,6,0,0,1805.778491,300.9630819,4984.0,1368.958728,4016,4984.0,4016,0,0.0,0.0,0,0,60,0.0,6,6,6.0,1,0,0,1,0,0,0,-1,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
587721,3,5,26,11607,20,0,5840,0,19793.40537,13.61190088,83960.14286,221652.3465,3,455.0,48,587675,146918.75,293134.446,3,0,72,8.507438053,0,5840,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1844152,3,6,26,11607,20,0,5755,0,6308.04836,4.880291863,230519.0,651739.1345,3,284.0,3,1844135,368827.0,824362.2716,4,0,72,3.253527909,0,5755,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
9791781,4,0,24,0,6,6,0,0,2.45103521,0.408505868,3263927.0,5652442.176,4,3263927.0,4,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,976.0,0.0,976,9790805.0,0.0,9790805,DDoS
69046,4,0,24,0,6,6,0,0,347.5943574,57.9323929,23015.33333,39019.78058,3,23015.33333,3,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
74981,3,4,26,11601,20,0,8760,0,155065.95,93.35698377,12496.83333,20294.41942,3,13512.0,3,74923,24974.33333,23801.33547,178,0,72,53.34684787,0,8760,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1810692,3,4,26,11601,20,0,8760,0,6421.301911,3.865925293,301782.0,735577.7228,5,3484.0,5,1810225,603408.3333,1039111.563,190,0,72,2.209100167,0,8760,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
100478080,8,5,56,11601,20,0,5840,0,116.0153538,0.129381453,8373173.333,26000000.0,14,14400000.0,212,18405,4601.25,5263.209248,184,0,172,0.049762097,0,5840,833.0714286,0,0,0,1,0,0,256,229,6,20,720.0,0.0,720,50200000.0,57000000.0,9895319,DDoS
342734,3,4,26,11601,20,0,5840,0,33924.2678,20.42400229,57122.33333,132037.546,63,8004.5,920,342671,114223.6667,183902.1404,157,0,72,11.67085845,0,5840,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
766290,3,5,26,11607,20,0,7215,0,15180.93672,10.43991178,109470.0,289298.399,4,258.0,4,766244,191561.0,382650.734,4,0,72,6.524944864,0,7215,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
504269,3,5,26,11601,20,0,5840,0,23057.13815,15.86454849,72038.42857,184271.5878,51,6911.0,770,504170,126042.5,242581.4949,159,0,72,9.915342803,0,5840,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
2995950,5,0,30,0,6,6,0,0,10.01351825,1.668919708,748987.5,1496629.075,4,748987.5,4,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,0.0,0.0,0,0.0,0.0,0,DDoS
781393,3,5,26,11607,20,0,10135,0,14887.51499,10.23812601,111627.5714,294937.128,37,298.0,37,781347,195336.75,390096.9011,81,0,72,6.398828758,0,10135,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1073054,3,6,26,11607,20,0,5840,0,10841.02012,8.387275943,134131.75,378945.9511,3,371.0,83,1073005,214601.0,479286.7369,3,0,72,5.591517295,0,5840,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
75519386,9,5,62,11607,20,0,7300,0,154.5166164,0.185382863,5809183.538,19400000.0,0,9225791.375,0,1713768,428442.0,856224.7336,2,0,192,0.066208165,0,7300,778.3333333,0,0,0,1,0,0,256,229,7,20,3393932.0,0.0,3393932,70400000.0,0.0,70400000,DDoS
3808888,4,0,24,0,6,6,0,0,6.301051646,1.050175274,1269629.333,2197320.297,4,1269629.333,4,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
80095716,8,5,56,11601,20,0,5840,0,145.5383706,0.162305809,6674643.0,21000000.0,1,11300000.0,1,693896,173474.0,339255.5946,150,0,172,0.062425311,0,5840,833.0714286,0,0,0,1,0,0,256,229,6,20,1018.0,0.0,1018,39700000.0,47400000.0,6154893,DDoS
10619731,4,0,24,0,6,6,0,0,2.259944249,0.376657375,3539910.333,6130442.01,3,3539910.333,3,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,996.0,0.0,996,10600000.0,0.0,10600000,DDoS
502202,3,5,26,11601,20,0,7300,0,23152.03842,15.92984496,71743.14286,179134.2766,10,12147.5,89,502192,125548.0,234891.6069,182,0,72,9.956153102,0,7300,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
54572,3,6,26,11607,20,0,4380,0,213167.9249,164.9197391,6821.5,18931.73718,2,290.0,3,54526,10905.2,23909.11237,2,0,72,109.9464927,0,4380,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
8005809,4,0,24,0,6,6,0,0,2.997823206,0.499637201,2668603.0,4622152.517,1,2668603.0,1,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,4.0,0.0,4,8005805.0,0.0,8005805,DDoS
426176,3,5,26,11601,20,0,7300,0,27282.15573,18.77158733,60882.28571,157313.2303,52,3977.0,709,426124,106531.0,207404.5838,188,0,72,11.73224208,0,7300,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
10080722,5,0,30,0,6,6,0,0,2.975977316,0.495996219,2520180.5,5036359.463,3,2520180.5,3,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,6003.0,0.0,6003,10100000.0,0.0,10100000,DDoS
82157471,8,5,56,11607,20,0,5840,0,141.9590922,0.158232719,6846455.917,20200000.0,4,11700000.0,235,266332,66583.0,132360.0725,4,0,172,0.060858738,0,5840,833.5,0,0,0,1,0,0,256,229,6,20,937.0,0.0,937,40900000.0,41400000.0,11700000,DDoS
1821798,3,4,26,11607,20,0,11595,0,6385.449979,3.842357934,303633.0,743433.8771,12,302.5,49,1821738,607246.0,1051281.264,12,0,72,2.195633105,0,11595,1454.125,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
82491162,8,5,56,11607,20,0,8675,0,141.3848431,0.15759264,6874263.5,22400000.0,1,11700000.0,1,591772,147943.0,295078.3406,4,0,172,0.060612554,0,8675,833.5,0,0,0,1,0,0,256,229,6,20,4035839.0,0.0,4035839,77900000.0,0.0,77900000,DDoS
9461721,5,0,30,0,6,6,0,0,3.170670537,0.528445089,2365430.25,4726872.325,4,2365430.25,4,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,5983.0,0.0,5983,9455738.0,0.0,9455738,DDoS
9955768,4,0,24,0,6,6,0,0,2.410662844,0.401777141,3318589.333,5747110.589,1,3318589.333,1,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,987.0,0.0,987,9954781.0,0.0,9954781,DDoS
76844638,8,5,56,11601,20,0,7300,0,151.695685,0.169172506,6403719.833,22000000.0,3,11000000.0,3,23780,5945.0,8696.403356,190,0,172,0.065066349,0,7300,833.0714286,0,0,0,1,0,0,256,229,6,20,704079.0,0.0,704079,76100000.0,0.0,76100000,DDoS
3374964,5,0,30,0,6,6,0,0,8.888983705,1.481497284,843741.0,1686147.399,1,843741.0,1,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,0.0,0.0,0,0.0,0.0,0,DDoS
92391182,9,6,62,11607,20,0,4380,0,126.299932,0.162353156,6599370.143,22400000.0,1,11400000.0,1,1554224,310844.8,693991.4454,16,0,192,0.064941262,0,4380,729.6875,0,0,0,1,0,0,256,229,7,20,1999.0,0.0,1999,45400000.0,54900000.0,6590184,DDoS
100476892,9,5,62,11607,20,0,10135,0,116.136156,0.13933552,7728991.692,25700000.0,1,12500000.0,1,92795,23198.75,45444.02237,8,0,192,0.049762686,0,10135,778.3333333,0,0,0,1,0,0,256,229,7,20,1905.0,0.0,1905,50200000.0,60400000.0,7511971,DDoS
5087932,5,0,30,0,6,6,0,0,5.896305218,0.982717536,1271983.0,2540193.4,1,1271983.0,1,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,5661.0,0.0,5661,5082271.0,0.0,5082271,DDoS
102224924,8,6,56,11601,20,0,2920,0,114.0328556,0.136952902,7863455.692,27300000.0,1,14600000.0,1,253765,50753.0,102649.7278,63,0,172,0.058694101,0,2920,777.5333333,0,0,0,1,0,0,256,229,6,20,3262946.0,0.0,3262946,98700000.0,0.0,98700000,DDoS
13494645,5,0,30,0,6,6,0,0,2.223104053,0.370517342,3373661.25,6745999.231,1,3373661.25,1,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,1985.0,0.0,1985,13500000.0,0.0,13500000,DDoS
11341932,4,0,24,0,6,6,0,0,2.116041606,0.352673601,3780644.0,6547714.104,228,3780644.0,228,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,639.0,0.0,639,11300000.0,0.0,11300000,DDoS
86280279,8,5,56,11601,20,0,5840,0,135.1061927,0.150671743,7190023.25,22200000.0,1,12200000.0,1,763648,190912.0,374727.4295,158,0,172,0.05795067,0,5840,833.0714286,0,0,0,1,0,0,256,229,6,20,3.0,0.0,3,42800000.0,48600000.0,8357781,DDoS
28768,3,4,26,11601,20,0,8760,0,404164.3493,243.3259177,4794.666667,10862.61966,3,13499.5,3,28724,9574.666667,15091.03212,775,0,72,139.0433815,0,8760,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
102082021,8,6,56,11607,20,0,4380,0,114.2512647,0.13714462,7852463.154,25800000.0,15,14600000.0,219,43629,8725.8,18025.93672,15,0,172,0.058776266,0,4380,777.9333333,0,0,0,1,0,0,256,229,6,20,725.0,0.0,725,51000000.0,60000000.0,8575262,DDoS
872537,3,6,26,11601,20,0,5840,0,13325.50941,10.31474883,109067.125,301192.5624,13,8945.0,236,872464,174492.8,380117.026,13,0,72,6.87649922,0,5840,1162.7,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
80345887,8,6,56,11601,20,0,4380,0,145.0852114,0.174246629,6180452.846,19600000.0,14,11500000.0,239,144928,28985.6,57282.47016,14,0,172,0.074677127,0,4380,777.5333333,0,0,0,1,0,0,256,229,6,20,744.0,0.0,744,40100000.0,43700000.0,9176757,DDoS
1550215,3,4,26,11607,20,0,11595,0,7504.120396,4.515502688,258369.1667,632575.28,5,295.0,48,1550143,516714.3333,894512.1933,5,0,72,2.58028725,0,11595,1454.125,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1846242,3,5,26,11607,20,0,7215,0,6300.907465,4.333126427,263748.8571,697270.6713,4,444.0,50,1846169,461542.25,922311.9272,4,0,72,2.708204017,0,7215,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
187411,3,4,26,11607,20,0,11595,0,62072.13024,37.35106264,31235.16667,75973.26256,22,435.0,113,187389,62463.0,107258.6817,188,0,72,21.34346436,0,11595,1454.125,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
97832565,7,3,50,11601,20,0,11595,0,119.0912249,0.102215454,10900000.0,31800000.0,0,16300000.0,0,36273,18136.5,21257.75116,3105,0,152,0.030664636,0,11595,1059.727273,0,0,0,1,0,0,256,229,5,20,2181010.0,0.0,2181010,95600000.0,0.0,95600000,DDoS
1735159,3,6,26,11607,20,0,5840,0,6704.284737,5.186844549,216894.875,613024.0861,4,367.0,4,1735069,347013.8,775377.9762,46,0,72,3.457896366,0,5840,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1197740,3,6,26,11607,20,0,4380,0,9712.458463,7.514151652,149717.5,422959.616,15,421.0,86,1197688,239537.6,534952.2292,15,0,72,5.009434435,0,4380,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
99002944,8,5,56,11607,20,0,7215,0,117.8045776,0.131309227,8250245.333,26700000.0,4,13900000.0,54,1862730,465682.5,930599.0995,4,0,172,0.050503549,0,7215,833.5,0,0,0,1,0,0,256,229,6,20,4115954.0,0.0,4115954,93000000.0,0.0,93000000,DDoS
369731,3,4,26,11607,20,0,11595,0,31463.41529,18.93268349,61621.83333,150469.9969,20,365.5,26,369711,123237.0,212635.4434,162,0,72,10.81867628,0,11595,1454.125,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
991229,3,6,26,11607,20,0,5840,0,11735.93589,9.079637501,123903.625,349867.8383,3,569.0,3,991037,198207.4,442503.838,3,0,72,6.053091667,0,5840,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
161986,3,5,26,11607,20,0,7215,0,71814.8482,49.38698406,23140.85714,60707.28296,9,457.0,67,161850,40462.5,80233.2174,9,0,72,30.86686504,0,7215,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1884164,5,0,30,0,6,6,0,0,15.92218087,2.653696812,471041.0,940916.0689,319,471041.0,319,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,0.0,0.0,0,0.0,0.0,0,DDoS
10088724,5,0,30,0,6,6,0,0,2.973616882,0.495602814,2522181.0,5043702.688,3,2522181.0,3,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,989.0,0.0,989,10100000.0,0.0,10100000,DDoS
39800,3,5,26,11601,20,0,7300,0,292135.6784,201.0050251,5685.714286,12194.89719,4,16499.0,4,39650,9912.5,15710.34021,84,0,72,125.6281407,0,7300,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
538109,3,6,26,11607,20,0,4380,0,21618.29666,16.72523597,67263.625,189753.0084,4,432.5,93,538062,107612.4,239967.0402,4,0,72,11.15015731,0,4380,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
97872765,8,5,56,11607,20,0,10220,0,119.1649178,0.132825511,8156063.75,26200000.0,1,13900000.0,1,697641,174410.25,347946.8444,2,0,172,0.051086735,0,10220,833.5,0,0,0,1,0,0,256,229,6,20,2008.0,0.0,2008,48600000.0,60200000.0,6024863,DDoS
259244,3,5,26,11607,20,0,10135,0,44872.78394,30.85895913,37034.85714,97602.86497,4,283.0,47,259230,64807.5,129046.6216,4,0,72,19.28684945,0,10135,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1090604,3,5,26,11601,20,0,4380,0,10661.06488,7.335384796,155800.5714,401907.9475,6,11511.5,6,1090579,272644.75,529707.3404,64,0,72,4.584615497,0,4380,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
111640,3,6,26,11607,20,0,4380,0,104201.0032,80.61626657,13955.0,39065.30908,2,422.5,17,111515,22303.0,49380.28302,2,0,72,53.74417771,0,4380,1163.3,0,0,1,0,0,2,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
5679828,4,0,24,0,6,6,0,0,4.225480067,0.704246678,1893276.0,3278385.103,3,1893276.0,3,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,999.0,0.0,999,5678829.0,0.0,5678829,DDoS
2829914,5,0,30,0,6,6,0,0,10.60102887,1.766838144,707478.5,1413628.411,3,707478.5,3,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,0.0,0.0,0,0.0,0.0,0,DDoS
117146,4,0,24,0,6,6,0,0,204.8725522,34.14542537,39048.66667,66677.75754,310,39048.66667,310,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
1073034,3,4,26,11607,20,0,11595,0,10841.22218,6.523558433,178839.0,437589.6764,5,462.5,157,1073015,357671.6667,618682.9535,5,0,72,3.727747676,0,11595,1454.125,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
9676331,4,0,24,0,6,6,0,0,2.48027894,0.413379823,3225443.667,5586020.894,273,3225443.667,273,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,706.0,0.0,706,9675625.0,0.0,9675625,DDoS
45417,3,4,26,11601,20,0,8760,0,256005.4605,154.1273092,7569.5,11688.9688,1,10000.0,1,45402,15134.0,13113.10001,266,0,72,88.07274809,0,8760,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
9845749,5,0,30,0,6,6,0,0,3.047000284,0.507833381,2461437.25,4920881.243,353,2461437.25,353,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,2990.0,0.0,2990,9842759.0,0.0,9842759,DDoS
9982736,5,0,30,0,6,6,0,0,3.005188157,0.500864693,2495684.0,4990694.022,1,2495684.0,1,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,1011.0,0.0,1011,9981725.0,0.0,9981725,DDoS
1893948,4,0,24,0,6,6,0,0,12.67194242,2.111990403,631316.0,1092620.194,3,631316.0,3,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
102123171,8,4,56,11601,20,0,8760,0,114.1464751,0.117505164,9283924.636,27800000.0,1,14400000.0,1,1400908,466969.3333,805146.706,190,0,172,0.039168388,0,8760,897.1538462,0,0,0,1,0,0,256,229,6,20,993.0,0.0,993,50400000.0,59900000.0,7998816,DDoS
8026861,5,0,30,0,6,6,0,0,3.737451041,0.622908507,2006715.25,4006761.863,3,2006715.25,3,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,10006.0,0.0,10006,8016855.0,0.0,8016855,DDoS
1130094,4,0,24,0,6,6,0,0,21.23717142,3.53952857,376698.0,651751.6712,329,376698.0,329,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
80211780,8,6,56,11601,20,0,5840,0,145.327781,0.174537954,6170136.923,20000000.0,1,11200000.0,1,1757902,351580.4,778461.5876,45,0,172,0.07480198,0,5840,777.5333333,0,0,0,1,0,0,256,229,6,20,2962.0,0.0,2962,39200000.0,46900000.0,6030874,DDoS
2071708,4,0,24,0,6,6,0,0,11.58464417,1.930774028,690569.3333,1195526.132,272,690569.3333,272,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
1998985,4,0,24,0,6,6,0,0,12.00609309,2.001015515,666328.3333,1151508.774,1,666328.3333,1,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
8203804,5,0,30,0,6,6,0,0,3.656840168,0.609473361,2050951.0,4099838.089,3,2050951.0,3,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,3096.0,0.0,3096,8200708.0,0.0,8200708,DDoS
1825846,3,5,26,11601,20,0,5840,0,6368.00694,4.381530534,260835.1429,687734.2036,19,2429.0,146,1825807,456451.75,909344.7378,191,0,72,2.738456584,0,5840,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
148932,3,5,26,11607,20,0,10135,0,78109.47278,53.71578976,21276.0,55763.60766,11,444.0,176,148887,37221.75,73676.61003,11,0,72,33.5723686,0,10135,1292.555556,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
9677301,4,0,24,0,6,6,0,0,2.480030331,0.413338388,3225767.0,5586502.984,234,3225767.0,234,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,796.0,0.0,796,9676505.0,0.0,9676505,DDoS
80365939,8,6,56,11607,20,0,5840,0,145.1236699,0.174203153,6181995.308,19400000.0,3,11400000.0,3,237577,47515.4,104904.2984,14,0,172,0.074658494,0,5840,777.9333333,0,0,0,1,0,0,256,229,6,20,5008.0,0.0,5008,40100000.0,42300000.0,10100000,DDoS
63042,5,0,30,0,6,6,0,0,475.8732274,79.31220456,15760.5,30450.55579,213,15760.5,213,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,0.0,0.0,0,0.0,0.0,0,DDoS
897251,4,0,24,0,6,6,0,0,26.74836807,4.458061345,299083.6667,517149.1228,325,299083.6667,325,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
4240896,4,0,24,0,6,6,0,0,5.659181456,0.943196909,1413632.0,2448478.117,1,1413632.0,1,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
8321302,4,0,24,0,6,6,0,0,2.884164041,0.480694007,2773767.333,4803719.652,212,2773767.333,212,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,677.0,0.0,677,8320625.0,0.0,8320625,DDoS
1239468,3,4,26,11601,20,0,7215,0,9380.637499,5.647584286,206578.0,499703.1073,53,6357.0,287,1239390,413130.0,704465.0554,157,0,72,3.227191021,0,7215,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
1815976,3,4,26,11601,20,0,8760,0,6402.617656,3.854676494,302662.6667,737243.8393,6,4004.0,6,1815870,605290.0,1041188.354,191,0,72,2.202672282,0,8760,1453.375,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
95417696,9,5,62,11607,20,0,10135,0,122.2938772,0.146723308,7339822.769,23700000.0,2,11700000.0,2,1495574,373893.5,746990.4084,156,0,192,0.052401181,0,10135,778.3333333,0,0,0,1,0,0,256,229,7,20,1006.0,0.0,1006,47000000.0,55100000.0,7981800,DDoS
637331,3,5,26,11601,20,0,4380,0,18243.26763,12.55234721,91047.28571,234312.3399,91,7310.5,444,637100,159275.0,308751.1082,140,0,72,7.845217007,0,4380,1291.888889,0,0,1,0,0,1,8192,229,2,20,0.0,0.0,0,0.0,0.0,0,DDoS
3794233,4,0,24,0,6,6,0,0,6.325389084,1.054231514,1264744.333,2189106.753,314,1264744.333,314,0,0.0,0.0,0,0,80,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,3,20,0.0,0.0,0,0.0,0.0,0,DDoS
8106902,5,0,30,0,6,6,0,0,3.700550469,0.616758412,2026725.5,4052711.003,184,2026725.5,184,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,1110.0,0.0,1110,8105792.0,0.0,8105792,DDoS
4027911,5,0,30,0,6,6,0,0,7.448029512,1.241338252,1006977.75,2012309.836,1,1006977.75,1,0,0.0,0.0,0,0,100,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,4,20,0.0,0.0,0,0.0,0.0,0,DDoS
